monday,EBikeRide_distance,IceSkate_distance,Kayaking_distance,Other_distance,Ride_distance,Run_distance,Swim_distance,Yoga_distance,EBikeRide_moving_time,IceSkate_moving_time,Kayaking_moving_time,Other_moving_time,Ride_moving_time,Run_moving_time,Swim_moving_time,Yoga_moving_time,EBikeRide_total_elevation_gain,IceSkate_total_elevation_gain,Kayaking_total_elevation_gain,Other_total_elevation_gain,Ride_total_elevation_gain,Run_total_elevation_gain,Swim_total_elevation_gain,Yoga_total_elevation_gain
03-20-2023,0.0,0.0,0.0,0.0,0.0,189.20380604074208,0.0,0,0.0,0.0,0.0,0.0,0.0,6.773333333333333,0.0,0,0,0,0.0,0.0,0.0,253.0,0,0
03-27-2023,0.0,0.0,0.0,0.0,61.425827878028,46.84358737530708,0.0,0,0.0,0.0,0.0,0.0,1.0,1.7152777777777777,0.0,0,0,0,0.0,0.0,0.0,75.0,0,0
04-03-2023,0.0,0.0,0.0,0.0,10.510303248403183,164.57851372582985,0.0,0,0.0,0.0,0.0,0.0,0.24166666666666664,5.929444444444444,0.0,0,0,0,0.0,0.0,19.0,244.0,0,0
04-10-2023,0.0,0.0,0.0,0.0,12.872247026741288,84.47689873114781,0.0,0,0.0,0.0,0.0,2.0630555555555556,0.3219444444444444,3.0780555555555558,0.0,0,0,0,0.0,0.0,21.0,108.0,0,0
04-17-2023,0.0,0.0,0.0,0.0,75.16183770373516,8.364656928102084,0.0,0,0.0,0.0,0.0,3.0524999999999998,1.323611111111111,0.2966666666666667,0.0,0,0,0,0.0,0.0,36.0,16.0,0,0
04-24-2023,0.0,0.0,0.0,0.0,154.93992388983594,0.0,0.0,0,0.0,0.0,0.0,5.160277777777778,2.5652777777777778,0.0,0.0,0,0,0,0.0,0.0,49.0,0.0,0,0
05-01-2023,0.0,0.0,0.0,0.0,25.625234851831635,20.998997137190983,0.0,0,0.0,0.0,0.0,6.61361111111111,0.8083333333333332,0.8283333333333334,0.0,0,0,0,0.0,0.0,70.0,22.0,0,0
05-08-2023,0.0,0.0,0.0,5.9307499050070875,0.0,136.957878761589,0.0,0,0.0,0.0,0.0,5.221111111111111,0.0,4.943333333333333,0.0,0,0,0,0.0,16.0,0.0,168.0,0,0
05-15-2023,0.0,0.0,0.0,0.0,315.3943117192581,152.4903195017373,0.0,0,0.0,0.0,0.0,2.0475000000000003,5.4622222222222225,5.363333333333333,0.0,0,0,0,0.0,0.0,1140.0,202.0,0,0
05-22-2023,0.0,0.0,0.0,0.0,390.72983974744903,75.04747118728017,0.0,0,0.0,0.0,0.0,0.758888888888889,6.809166666666666,2.6980555555555554,0.0,0,0,0,0.0,0.0,1633.0,122.0,0,0
05-29-2023,0.0,0.0,0.0,0.0,395.36219331858456,11.695148513352352,0.0,0,0.0,0.0,0.0,1.3377777777777777,8.577222222222222,0.5369444444444444,0.0,0,0,0,0.0,0.0,639.0,16.0,0,0
06-05-2023,0.0,0.0,0.0,56.117672164203775,145.9373831293137,69.12874913337974,0.0,0,0.0,0.0,0.0,8.134444444444444,2.5583333333333336,2.528888888888889,0.0,0,0,0,0.0,1671.0,167.0,87.0,0,0
06-12-2023,0.0,0.0,0.0,20.002724114168515,704.2891906563478,7.308040787663073,0.0,0,0.0,0.0,0.0,2.4227777777777777,14.816944444444445,0.3275,0.0,0,0,0,0.0,99.0,3918.0,5.0,0,0
06-19-2023,0.0,0.0,0.0,11.482112845445972,801.4783048359532,46.57775147966123,0.0,0,0.0,0.0,0.0,1.9941666666666666,15.056111111111111,1.6772222222222222,0.0,0,0,0,0.0,20.0,3730.0,69.0,0,0
06-26-2023,0.0,0.0,0.0,0.0,672.1727895826914,35.599992933162994,0.0,0,0.0,0.0,0.0,0.0,11.912222222222223,1.2894444444444444,0.0,0,0,0,0.0,0.0,1806.0,43.0,0,0
07-03-2023,0.0,0.0,0.0,2.544807887536212,592.4016347006182,89.71696457599526,0.0,0,0.0,0.0,0.0,0.6383333333333333,10.589166666666667,3.376388888888889,0.0,0,0,0,0.0,18.0,2015.0,171.0,0,0
07-10-2023,0.0,0.0,0.0,0.0,505.48348991858137,120.3125560012484,0.0,0,0.0,0.0,0.0,0.0,9.168333333333333,4.727222222222222,0.0,0,0,0,0.0,0.0,2815.0,496.0,0,0
07-17-2023,0.0,0.0,0.0,0.0,640.0223435745463,146.8773902725829,0.0,0,0.0,0.0,0.0,0.0,12.218333333333334,5.567777777777778,0.0,0,0,0,0.0,0.0,2019.7,350.0,0,0
07-24-2023,0.0,0.0,0.0,0.0,414.95107780993015,89.34940160065057,0.0,0,0.0,0.0,0.0,0.0,6.740277777777778,3.3369444444444447,0.0,0,0,0,0.0,0.0,216.0,107.0,0,0
07-31-2023,0.0,0.0,0.0,11.167146235957592,853.7764207571963,106.43771623310656,0.0,0,0.0,0.0,0.0,1.1641666666666666,15.590833333333332,3.640277777777778,0.0,0,0,0,0.0,71.0,4846.0,148.0,0,0
08-07-2023,0.0,0.0,0.0,0.0,243.25391098589657,97.50734257922437,0.0,0,0.0,0.0,0.0,0.0,4.884444444444444,3.5877777777777777,0.0,0,0,0,0.0,0.0,1108.0,138.0,0,0
08-14-2023,0.0,0.0,0.0,21.215090733344823,227.69884157671703,79.05029926320529,0.0,0,0.0,0.0,0.0,2.7780555555555555,4.3475,3.1419444444444444,0.0,0,0,0,0.0,354.0,496.0,682.0,0,0
08-21-2023,0.0,0.0,0.0,6.481380851433053,252.70922898892604,103.49170815950359,0.0,0,0.0,0.0,0.0,0.7311111111111112,4.620277777777778,3.9677777777777776,0.0,0,0,0,0.0,11.0,748.0,355.0,0,0
08-28-2023,0.0,0.0,0.0,0.0,48.91421252260383,120.42202983250746,0.0,0,0.0,0.0,0.0,8.075555555555557,0.8080555555555555,4.185277777777777,0.0,0,0,0,0.0,0.0,80.0,163.0,0,0
09-04-2023,0.0,0.0,0.0,0.0,0.0,136.11572532223852,0.0,0,0.0,0.0,0.0,0.0,0.0,5.749444444444444,0.0,0,0,0,0.0,0.0,0.0,578.0,0,0
09-11-2023,0.0,0.0,0.0,0.0,83.05516595796207,133.01763628379518,0.0,0,0.0,0.0,0.0,0.0,1.6497222222222223,4.4991666666666665,0.0,0,0,0,0.0,0.0,174.0,198.0,0,0
09-18-2023,0.0,0.0,0.0,0.0,46.128847612934095,164.58748364868907,0.0,0,0.0,0.0,0.0,0.0,1.1302777777777777,5.871666666666667,0.0,0,0,0,0.0,0.0,129.0,181.0,0,0
09-25-2023,0.0,0.0,0.0,0.0,128.1017108331785,178.76036949001667,0.0,0,0.0,0.0,0.0,0.0,2.8080555555555557,6.226666666666667,0.0,0,0,0,0.0,0.0,445.0,219.0,0,0
10-02-2023,0.0,0.0,0.0,0.0,80.45449991443894,202.383884511061,0.0,0,0.0,0.0,0.0,0.0,2.089166666666667,7.398333333333333,0.0,0,0,0,0.0,0.0,218.0,286.0,0,0
10-09-2023,0.0,0.0,0.0,0.0,84.48749954907234,165.2068160497413,0.0,0,0.0,0.0,0.0,0.09666666666666666,1.6830555555555555,5.842777777777778,0.0,0,0,0,0.0,0.0,175.0,283.0,0,0
10-16-2023,0.0,0.0,0.0,9.893621051832085,44.83248989789422,143.49593321654163,0.0,0,0.0,0.0,0.0,1.008888888888889,1.0369444444444444,5.216388888888889,0.0,0,0,0,0.0,74.0,123.0,184.0,0,0
10-23-2023,0.0,0.0,0.0,0.0,452.7615451422404,129.85655392345421,0.0,0,0.0,0.0,0.0,0.0,9.206666666666667,4.498888888888889,0.0,0,0,0,0.0,0.0,2186.0,198.0,0,0
10-30-2023,0.0,0.0,0.0,0.0,37.54259281783275,140.18664326714043,0.0,0,0.0,0.0,0.0,0.0,0.8813888888888889,4.75,0.0,0,0,0,0.0,0.0,84.0,163.0,0,0
11-06-2023,0.0,0.0,0.0,8.447832576432996,160.8476374020455,26.57196943724525,0.0,0,0.0,0.0,0.0,2.4897222222222224,4.230555555555556,0.9925,0.0,0,0,0,0.0,45.0,361.0,42.0,0,0
11-13-2023,0.0,0.0,0.0,0.0,604.7491412400952,0.0,0.0,0,0.0,0.0,0.0,0.7855555555555556,10.044722222222223,0.0,0.0,0,0,0,0.0,0.0,589.0,0.0,0,0
11-20-2023,0.0,0.0,0.0,6.2508130615745685,418.51968007471595,0.0,0.0,0,0.0,0.0,0.0,1.201111111111111,6.565277777777778,0.0,0.0,0,0,0,0.0,39.0,691.0,0.0,0,0
11-27-2023,0.0,0.0,0.0,0.0,703.6659848795156,0.0,0.0,0,0.0,0.0,0.0,0.8113888888888889,11.479444444444445,0.0,0.0,0,0,0,0.0,0.0,387.0,0.0,0,0
12-04-2023,0.0,0.0,0.0,0.0,415.8627481514396,0.0,0.0,0,0.0,0.0,0.0,1.0108333333333333,7.226388888888889,0.0,0.0,0,0,0,0.0,0.0,417.0,0.0,0,0
12-11-2023,0.0,0.0,0.0,0.0,583.1440627242577,32.68069076625451,0.0,0,0.0,0.0,0.0,1.0808333333333333,9.331944444444444,1.4433333333333334,0.0,0,0,0,0.0,0.0,1025.0,58.0,0,0
12-18-2023,0.0,0.0,0.0,10.714776717216674,417.06104830067756,27.314842139494868,0.0,0,0.0,0.0,0.0,1.4422222222222223,6.407222222222222,1.2566666666666666,0.0,0,0,0,0.0,107.0,90.0,83.0,0,0
12-25-2023,0.0,0.0,0.0,107.50228298698894,0.0,77.74537934907252,0.0,0,0.0,0.0,0.0,9.395555555555555,0.0,3.0902777777777777,0.0,0,0,0,0.0,358.0,0.0,203.0,0,0
01-01-2024,0.0,0.0,0.0,85.03629573854982,79.04194092599559,125.21400725816044,0.0,0,0.0,0.0,0.0,11.929444444444444,3.0205555555555557,5.060833333333333,0.0,0,0,0,0.0,430.0,340.0,568.0,0,0
01-08-2024,0.0,0.0,0.0,135.23993467216596,64.52982891108306,113.19023338914772,0.0,0,0.0,0.0,0.0,4.337222222222222,1.0002777777777778,4.3502777777777775,0.0,0,0,0,0.0,5055.5,0.0,414.0,0,0
01-15-2024,0.0,0.0,0.0,90.4659531347398,0.0,49.35516577588756,0.0,0,0.0,0.0,0.0,3.062777777777778,0.0,1.8194444444444446,0.0,0,0,0,0.0,4377.4,0.0,150.0,0,0
01-22-2024,0.0,0.0,0.0,0.0,16.40925069963669,169.56619855932027,0.0,0,0.0,0.0,0.0,0.0,0.5477777777777778,5.913055555555555,0.0,0,0,0,0.0,0.0,37.0,194.0,0,0
01-29-2024,0.0,0.0,0.0,0.0,0.0,202.35799405189917,0.0,0,0.0,0.0,0.0,0.0,0.0,7.1466666666666665,0.0,0,0,0,0.0,0.0,0.0,262.0,0,0
02-05-2024,0.0,0.0,0.0,0.0,47.60990419412056,229.9861719058171,0.0,0,0.0,0.0,0.0,0.0,1.2647222222222223,8.131666666666666,0.0,0,0,0,0.0,0.0,149.0,466.0,0,0
02-12-2024,0.0,0.0,0.0,125.86656914616842,31.694814699273408,170.65074377775278,0.0,0,0.0,0.0,0.0,3.9669444444444446,0.7972222222222223,6.2275,0.0,0,0,0,0.0,274.2,114.0,306.0,0,0
02-19-2024,0.0,0.0,0.0,58.74626728572039,23.697720746516016,225.41905413729404,0.0,0,0.0,0.0,0.0,1.451111111111111,0.5627777777777778,7.949999999999999,0.0,0,0,0,0.0,87.8,66.0,494.0,0,0
02-26-2024,0.0,0.0,0.0,0.0,46.62912467421856,240.14297864881394,0.0,0,0.0,0.0,0.0,0.0,1.1236111111111111,8.425277777777778,0.0,0,0,0,0.0,0.0,153.0,377.5,0,0
03-04-2024,0.0,0.0,0.0,0.0,39.30803672603299,247.84773466111415,0.0,0,0.0,0.0,0.0,0.0,0.995,8.699166666666667,0.0,0,0,0,0.0,0.0,116.0,572.0,0,0
03-11-2024,0.0,0.0,0.0,0.0,92.24831757924265,230.58002157147385,0.0,0,0.0,0.0,0.0,0.0,1.9619444444444445,8.446111111111112,0.0,0,0,0,0.0,0.0,531.0,331.0,0,0
03-18-2024,0.0,0.0,0.0,0.0,124.63136999607772,133.97089444947005,0.0,0,0.0,0.0,0.0,0.0,2.3072222222222223,4.890833333333333,0.0,0,0,0,0.0,0.0,144.0,199.0,0,0
03-25-2024,0.0,0.0,0.0,19.580730016019036,60.5090609894395,117.73084911285949,0.0,0,0.0,0.0,0.0,2.8430555555555554,1.626111111111111,4.143888888888889,0.0,0,0,0,0.0,453.0,139.0,579.0,0,0
04-01-2024,0.0,0.0,0.0,0.0,23.788031560757666,154.76929149362766,0.0,0,0.0,0.0,0.0,0.0,0.66,5.514444444444445,0.0,0,0,0,0.0,0.0,88.0,283.0,0,0
04-08-2024,9.284685606821215,0.0,0.0,0.0,47.34508760789053,119.56764468016712,0.0,0,0.3025,0.0,0.0,0.0,1.2608333333333333,4.320833333333333,0.0,0,21,0,0.0,0.0,139.0,186.0,0,0
04-15-2024,0.0,0.0,0.0,0.0,48.38763727839122,241.4521796624931,0.0,0,0.0,0.0,0.0,0.0,1.306111111111111,8.625277777777779,0.0,0,0,0,0.0,0.0,139.0,457.0,0,0
04-22-2024,0.0,0.0,0.0,0.0,31.66933196387791,262.9530847560339,0.0,0,0.0,0.0,0.0,0.0,0.8069444444444445,8.945277777777777,0.0,0,0,0,0.0,0.0,107.0,502.0,0,0
04-29-2024,0.0,0.0,0.0,0.0,40.65372901679856,214.24497659730886,0.0,0,0.0,0.0,0.0,0.0,1.3441666666666667,7.601944444444444,0.0,0,0,0,0.0,0.0,88.0,318.0,0,0
05-06-2024,0.0,0.0,0.0,0.0,15.715508711229596,178.3740512214209,0.0,0,0.0,0.0,0.0,0.0,0.4294444444444444,5.8825,0.0,0,0,0,0.0,0.0,44.0,322.0,0,0
05-13-2024,0.0,0.0,0.0,0.0,149.54084577612056,161.83269802149394,0.0,0,0.0,0.0,0.0,1.455277777777778,3.0819444444444444,6.2091666666666665,0.0,0,0,0,0.0,0.0,189.0,378.0,0,0
05-20-2024,0.0,0.0,0.0,0.0,674.4750018292624,164.87798683219776,0.0,0,0.0,0.0,0.0,0.8094444444444444,11.738611111111112,6.114444444444445,0.0,0,0,0,0.0,0.0,2183.0,205.0,0,0
05-27-2024,0.0,0.0,0.0,6.414106429988932,227.24402571537811,230.9019194849898,0.0,0,0.0,0.0,0.0,1.6,3.7394444444444446,8.178055555555556,0.0,0,0,0,0.0,54.0,780.0,293.0,0,0
06-03-2024,0.0,0.0,0.0,0.0,192.70696864103226,251.88644242847613,0.0,0,0.0,0.0,0.0,1.1544444444444446,4.142777777777778,8.883333333333333,0.0,0,0,0,0.0,0.0,499.0,248.0,0,0
06-10-2024,0.0,0.0,0.0,239.0270387003742,0.0,0.0,0.083175648330912,0,0.0,0.0,0.0,27.11638888888889,0.0,0.0,0.0811111111111111,0,0,0,0.0,518.0,0.0,0.0,0,0
06-17-2024,0.0,0.0,0.0,25.87863517260449,67.79997737891681,131.8397223228736,0.0,0,0.0,0.0,0.0,2.4758333333333336,1.0386111111111112,4.676111111111111,0.0,0,0,0,0.0,27.0,182.0,176.0,0,0
06-24-2024,0.0,0.0,0.0,80.23677542321977,9.314245579879994,166.8984619562362,0.0,0,0.0,0.0,0.0,8.995555555555555,0.2788888888888889,5.987777777777778,0.0,0,0,0,0.0,1721.0,32.0,469.0,0,0
07-01-2024,0.0,0.0,0.0,0.0,0.0,230.65178095434757,0.0,0,0.0,0.0,0.0,0.0,0.0,8.196111111111112,0.0,0,0,0,0.0,0.0,0.0,293.0,0,0
07-08-2024,0.0,0.0,0.0,0.0,154.63127699872564,115.68631828660773,0.0,0,0.0,0.0,0.0,0.0,3.2555555555555555,4.114166666666667,0.0,0,0,0,0.0,0.0,512.0,153.0,0,0
07-15-2024,0.0,0.0,0.0,0.0,215.88851109937698,231.33247578223217,0.0,0,0.0,0.0,0.0,0.0,4.417777777777777,8.296666666666667,0.0,0,0,0,0.0,0.0,954.0,296.0,0,0
07-22-2024,0.0,0.0,0.0,7.5151644609576955,501.1157490717927,97.02806329190581,0.0,0,0.0,0.0,0.0,0.5883333333333334,8.700277777777778,3.638611111111111,0.0,0,0,0,0.0,27.0,1735.0,136.0,0,0
07-29-2024,0.0,0.0,0.0,7.1484169331456595,0.0,262.5527000174998,0.0,0,0.0,0.0,0.0,0.7263888888888889,0.0,9.591666666666667,0.0,0,0,0,0.0,60.0,0.0,542.0,0,0
08-05-2024,0.0,0.0,0.0,0.0,0.0,285.76543334396865,0.0,0,0.0,0.0,0.0,0.0,0.0,10.053888888888888,0.0,0,0,0,0.0,0.0,0.0,412.0,0,0
08-12-2024,0.0,0.0,0.0,0.0,57.18427753691782,222.1171032156867,0.0,0,0.0,0.0,0.0,0.0,1.7405555555555554,8.0475,0.0,0,0,0,0.0,0.0,83.0,268.0,0,0
08-19-2024,0.0,0.0,0.0,0.0,7.975892316908336,179.1057115200965,0.0,0,0.0,0.0,0.0,0.0,0.2361111111111111,6.1658333333333335,0.0,0,0,0,0.0,0.0,24.0,320.0,0,0
08-26-2024,0.0,0.0,0.0,1.9211943869375359,49.809777775343285,309.5167697657568,0.0,0,0.0,0.0,0.0,0.24083333333333334,1.5244444444444445,11.793333333333333,0.0,0,0,0,0.0,5.0,89.0,1483.0,0,0
09-02-2024,0.0,0.0,0.0,11.252360503120144,7.8649914524671205,337.93185448868775,0.0,0,0.0,0.0,0.0,1.6127777777777779,0.20277777777777778,13.69138888888889,0.0,0,0,0,0.0,337.0,19.0,2192.0,0,0
09-09-2024,0.0,0.0,0.0,0.0,25.863345531367187,336.3449935901392,0.0,0,0.0,0.0,0.0,0.0,0.6580555555555556,19.541944444444443,0.0,0,0,0,0.0,0.0,51.0,3164.0,0,0
09-16-2024,0.0,0.0,0.0,0.0,23.947859277158244,329.7041927460719,0.0,0,0.0,0.0,0.0,0.0,0.6875,12.322777777777778,0.0,0,0,0,0.0,0.0,57.0,829.0,0,0
09-23-2024,0.0,0.0,0.0,0.0,116.52786014030872,341.4494912826826,0.0,0,0.0,0.0,0.0,0.0,3.303611111111111,12.144166666666667,0.0,0,0,0,0.0,0.0,236.0,625.0,0,0
09-30-2024,0.0,0.0,0.0,0.0,16.069209078519137,361.39411476014936,0.0,0,0.0,0.0,0.0,0.0,0.43222222222222223,12.870277777777778,0.0,0,0,0,0.0,0.0,33.0,419.0,0,0
10-07-2024,0.0,0.0,0.0,0.0,18.8674172868282,409.25762313692593,0.0,0,0.0,0.0,0.0,0.0,0.5075,29.801111111111112,0.0,0,0,0,0.0,0.0,38.0,4270.0,0,0
10-14-2024,0.0,0.0,0.0,0.0,54.1972932247989,353.38417750875266,0.0,0,0.0,0.0,0.0,0.0,1.6436111111111111,12.377222222222223,0.0,0,0,0,0.0,0.0,128.0,367.0,0,0
10-21-2024,0.0,0.0,0.0,0.0,43.70187189386668,328.933594827712,0.0,0,0.0,0.0,0.0,0.0,1.2602777777777778,11.625833333333333,0.0,0,0,0,0.0,0.0,108.0,443.0,0,0
10-28-2024,0.0,0.0,0.0,0.0,65.5744172004154,246.43456408702127,0.0,0,0.0,0.0,0.0,0.0,2.6811111111111114,8.71111111111111,0.0,0,0,0,0.0,0.0,136.0,300.0,0,0
11-04-2024,0.0,0.0,0.0,0.0,24.070176407056646,208.15623373284967,0.0,0,0.0,0.0,0.0,0.0,0.6769444444444445,7.002777777777778,0.0,0,0,0,0.0,0.0,44.0,381.0,0,0
11-11-2024,0.0,0.0,0.0,0.0,319.11479108700104,202.87723026831787,0.0,0,0.0,0.0,0.0,0.0,5.583888888888889,7.0905555555555555,0.0,0,0,0,0.0,0.0,603.0,354.0,0,0
11-18-2024,0.0,0.0,0.0,0.0,125.13898608515609,289.701394722216,0.0,0,0.0,0.0,0.0,0.0,2.433611111111111,9.8675,0.0,0,0,0,0.0,0.0,124.0,559.0,0,0
11-25-2024,0.0,0.0,0.0,31.831809884759615,7.872942065910516,283.55658983988667,0.0,0,0.0,0.0,0.0,3.365555555555556,0.21194444444444444,10.275833333333333,0.0,0,0,0,0.0,142.0,22.0,563.0,0,0
12-02-2024,0.0,0.0,0.0,0.0,48.82512487966117,245.84030669759824,0.0,0,0.0,0.0,0.0,0.0,1.274722222222222,8.956111111111111,0.0,0,0,0,0.0,0.0,124.0,366.0,0,0
12-09-2024,0.0,0.0,0.0,0.0,169.90155135712507,283.6206024712002,0.0,0,0.0,0.0,0.0,0.0,2.5949999999999998,10.12861111111111,0.0,0,0,0,0.0,0.0,21.0,346.0,0,0
12-16-2024,0.0,0.0,0.0,0.0,54.60644402430904,262.91272010316743,0.0,0,0.0,0.0,0.0,0.1438888888888889,0.75,9.284166666666668,0.0,0,0,0,0.0,0.0,0.0,828.0,0,0
12-23-2024,0.0,0.0,0.0,52.053277799563105,66.89890785533191,166.2987002959677,0.0,0,0.0,0.0,0.0,6.708611111111111,1.6719444444444445,5.747222222222222,0.0,0,0,0,0.0,1352.0,582.0,201.0,0,0
12-30-2024,0.0,0.0,0.0,91.74151693769696,370.98703953431453,35.04426543965793,0.0,0,0.0,0.0,0.0,13.060555555555556,10.364166666666666,1.3977777777777778,0.0,0,0,0,0.0,2894.0,4371.0,270.0,0,0
01-06-2025,0.0,0.0,0.0,21.91821036837746,104.32346464281271,264.8646976344627,0.0,0,0.0,0.0,0.0,2.2311111111111113,1.5,9.367777777777778,0.0,0,0,0,0.0,107.0,0.0,961.0,0,0
01-13-2025,0.0,0.0,0.0,6.156832733435964,16.24575346933916,330.3475808493375,0.0,0,0.0,0.0,0.0,0.6494444444444445,0.2511111111111111,11.215277777777779,0.0,0,0,0,0.0,37.0,0.0,1316.0,0,0
01-20-2025,0.0,0.0,0.0,0.0,0.0,338.6260042008612,0.0,0,0.0,0.0,0.0,0.0,0.0,11.635555555555555,0.0,0,0,0,0.0,0.0,0.0,453.0,0,0
01-27-2025,0.0,0.0,0.0,0.0,17.825886925743326,335.42822670155067,0.0,0,0.0,0.0,0.0,0.3238888888888889,0.4675,11.821944444444444,0.0,0,0,0,0.0,0.0,36.0,306.0,0,0
02-03-2025,0.0,0.0,0.0,0.0,0.0,346.00213485750106,0.0,0,0.0,0.0,0.0,0.23805555555555555,0.0,12.1775,0.0,0,0,0,0.0,0.0,0.0,548.0,0,0
02-10-2025,0.0,0.0,0.0,13.578016866255057,0.0,332.1595052668991,0.0,0,0.0,0.0,0.0,1.4494444444444445,0.0,11.413611111111111,0.0,0,0,0,0.0,69.0,0.0,522.0,0,0
02-17-2025,0.0,0.0,0.0,0.0,0.0,355.5917978415356,0.0,0,0.0,0.0,0.0,0.33416666666666667,0.0,12.078888888888889,0.0,0,0,0,0.0,0.0,0.0,635.0,0,0
02-24-2025,0.0,0.0,0.0,5.8202567643322,0.0,358.3690082758788,0.0,0,0.0,0.0,0.0,1.2641666666666667,0.0,12.723611111111111,0.0,0,0,0,0.0,18.0,0.0,496.0,0,0
03-03-2025,0.0,0.0,0.0,6.479342232601413,0.0,331.2264294276575,0.0,0,0.0,0.0,0.0,0.5691666666666667,0.0,11.74638888888889,0.0,0,0,0,0.0,49.0,0.0,502.0,0,0
03-10-2025,0.0,0.0,0.0,0.0,0.0,107.96769966625237,0.0,0,0.0,0.0,0.0,0.0,0.0,4.120277777777778,0.0,0,0,0,0.0,0.0,0.0,177.0,0,0
03-17-2025,0.0,0.0,0.0,0.0,0.0,361.4748440658823,0.0,0,0.0,0.0,0.0,0.0,0.0,12.963611111111112,0.0,0,0,0,0.0,0.0,0.0,1054.0,0,0
03-24-2025,0.0,0.0,0.0,15.126959454535127,0.0,351.26462550949657,0.0,0,0.0,0.0,0.0,1.6413888888888888,0.0,12.290277777777778,0.0,0,0,0,0.0,100.0,0.0,822.0,0,0
03-31-2025,0.0,0.0,0.0,0.0,0.0,303.8143451698934,0.0,0,0.0,0.0,0.0,0.0,0.0,10.856111111111112,0.0,0,0,0,0.0,0.0,0.0,747.0,0,0
04-07-2025,0.0,0.0,0.0,0.0,0.0,252.0933622398876,0.0,0,0.0,0.0,0.0,0.0,0.0,8.795277777777777,0.0,0,0,0,0.0,0.0,0.0,381.0,0,0
04-14-2025,0.0,0.0,0.0,0.0,5.529957442706664,178.1226895194797,0.0,0,0.0,0.0,0.0,0.0,0.1622222222222222,6.516388888888889,0.0,0,0,0,0.0,0.0,11.0,356.0,0,0
04-21-2025,0.0,0.0,0.0,5.806598018160212,0.0,252.33718105215175,0.0,0,0.0,0.0,0.0,0.7705555555555555,0.0,8.485555555555555,0.0,0,0,0,0.0,1.0,0.0,670.0,0,0
04-28-2025,0.0,0.0,0.0,0.0,0.0,297.2481577750641,0.0,0,0.0,0.0,0.0,0.8436111111111111,0.0,10.465,0.0,0,0,0,0.0,0.0,0.0,476.0,0,0
05-05-2025,0.0,0.0,0.0,0.0,0.0,329.5682168700015,0.0,0,0.0,0.0,0.0,1.1569444444444446,0.0,11.521666666666667,0.0,0,0,0,0.0,0.0,0.0,389.0,0,0
05-12-2025,0.0,0.0,0.0,0.0,0.0,336.0493938595514,0.0,0,0.0,0.0,0.0,0.42916666666666664,0.0,12.09388888888889,0.0,0,0,0,0.0,0.0,0.0,1056.0,0,0
05-19-2025,0.0,0.0,0.0,21.2984702435589,0.0,270.71288347678836,0.0,0,0.0,0.0,0.0,2.1688888888888886,0.0,9.934444444444445,0.0,0,0,0,0.0,128.0,0.0,1228.0,0,0
05-26-2025,0.0,0.0,0.0,10.63751306349752,0.0,218.69915488255907,0.0,0,0.0,0.0,0.0,1.166111111111111,0.0,7.75,0.0,0,0,0,0.0,50.0,0.0,950.0,0,0
06-02-2025,0.0,0.0,0.0,53.20183564930908,0.0,188.6323811822334,0.0,0,0.0,0.0,0.0,5.683333333333334,0.0,6.685,0.0,0,0,0,0.0,227.0,0.0,635.0,0,0
06-09-2025,0.0,0.0,0.0,0.0,0.0,253.07903444498555,0.0,0,0.0,0.0,0.0,0.0,0.0,9.047500000000001,0.0,0,0,0,0.0,0.0,0.0,302.0,0,0
06-16-2025,0.0,0.0,0.0,25.99137079399418,11.517788674999672,151.63838069199494,0.0,0,0.0,0.0,0.0,2.979722222222222,0.3338888888888889,5.634166666666667,0.0,0,0,0,0.0,128.0,27.0,223.0,0,0
06-23-2025,0.0,0.0,0.0,0.0,0.0,263.42217094919425,0.0,0,0.0,0.0,0.0,0.0,0.0,9.430833333333332,0.0,0,0,0,0.0,0.0,0.0,344.0,0,0
06-30-2025,0.0,0.0,0.0,0.0,0.0,252.02771871350876,0.0,0,0.0,0.0,0.0,0.5858333333333334,0.0,8.985,0.0,0,0,0,0.0,0.0,0.0,715.0,0,0
07-07-2025,0.0,0.0,0.0,4.9159254506166965,0.0,275.31343459415035,0.0,0,0.0,0.0,0.0,0.48944444444444446,0.0,9.68,0.0,0,0,0,0.0,19.0,0.0,1077.0,0,0
07-14-2025,0.0,0.0,0.0,0.0,0.0,8.308187186465656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3811111111111111,0.0,0,0,0,0.0,0.0,0.0,11.0,0,0
